HG315533.1	1345221
HG315534.1	1345222
HG315535.1	1345223
HG315536.1	128815
HG315537.1	136108
HG315538.1	263808
HG315539.1	1345224
HG315540.1	1345225
HG315541.1	1345226
HG315542.1	1345228
HG315543.1	136109
HG315544.1	1345229
HG315549.1	1345233
HG315550.1	136110
HG315552.1	1312777
HG315553.1	128599
HG315554.1	1345235
HG315555.1	136114
HG315556.1	1118762
HG315564.1	666371
HG315566.1	1345243
HG315567.1	1345244
HG315568.1	1345245
HG315574.1	1345246
HG315581.1	1345249
HG315582.1	1345250
HG315583.1	1345251
HG315585.1	263810
HG315586.1	136115
HG315588.1	1237530
HG315589.1	1345253
HG315590.1	263811
HG315591.1	1345254
HG315592.1	1345255
HG315593.1	136118
HG315595.1	128625
HG315596.1	121077
HG315597.1	263813
HG315598.1	1345256
HG315599.1	128695
HG315600.1	3029244
HG315602.1	1345262
HG315603.1	1345264
HG315604.1	1345265
HG317052.1	904025
HG317062.1	904025
HG317065.1	904025
HG317070.1	46397
HG317074.1	46397
HG317076.1	46397
HG317079.1	46397
HG317080.1	46397
HG317081.1	46397
HG317084.1	46397
HG317091.1	230586
HG317092.1	230586
HG317094.1	230586
HG317095.1	230586
HG317098.1	230586
HG323878.1	1353777
HG324008.1	1353913
HG324017.1	1353919
HG422737.1	33097
HG422740.1	33097
HG422742.1	47785
HG422744.1	51700
HG422745.1	47784
HG422746.1	33097
HG422747.1	51720
HG422748.1	51721
HG422749.1	47793
HG422750.1	51722
HG422751.1	51722
HG422752.1	51722
HG422753.1	1386916
HG422754.1	1386917
HG422755.1	1386918
HG422756.1	51698
HG422757.1	47282
HG422758.1	1386919
HG422759.1	47282
HG422760.1	47282
HG422761.1	47282
HG422762.1	1386920
HG422764.1	1386922
HG422767.1	330485
HG422768.1	51710
HG422774.1	51707
HG422775.1	51707
HG422777.1	33099
HG422778.1	33099
HG422780.1	33099
HG422781.1	33099
HG422783.1	33099
HG422784.1	33099
HG422785.1	33099
HG422788.1	33099
HG422789.1	33099
HG422790.1	33099
HG422791.1	33099
HG422792.1	33099
HG422796.1	51714
HG422797.1	51714
HG422801.1	47288
HG422810.1	51971
HG422814.1	51717
HG422815.1	47290
HG422816.1	47291
HG422819.1	47292
HG422821.1	1386923
HG424062.1	1392123
HG424063.1	1392124
HG424065.1	1392125
HG424066.1	1392126
HG424067.1	675736
HG424068.1	1043518
HG424070.1	1392128
HG424071.1	1392129
HG424073.1	1392130
HG424074.1	1197378
HG424075.1	1392131
HG424076.1	1197380
HG424077.1	1392132
HG424078.1	1392133
HG424079.1	1000423
HG424080.1	1392134
HG424081.1	1392135
HG424082.1	86647
HG424083.1	216508
HG424086.1	858564
HG424088.1	858562
HG424089.1	858563
HG424091.1	1325716
HG424092.1	669764
HG424093.1	1392137
HG424095.1	1197383
HG424097.1	1392138
HG424100.1	315447
HG424102.1	1392140
HG424103.1	1392141
HG424104.1	216513
HG424106.1	1392142
HG424107.1	669765
HG424108.1	1392143
HG424110.1	326819
HG424114.1	1348729
HG424116.1	1392146
HG424117.1	1392147
HG424118.1	1392148
HG424119.1	1197389
HG424121.1	669766
HG424122.1	1392150
HG424123.1	1392151
HG424124.1	1392152
HG424125.1	1392153
HG424126.1	1197391
HG424127.1	399717
HG424128.1	410703
HG424130.2	262426
HG424131.1	1384027
HG424132.1	669767
HG424134.1	1392155
HG424135.1	1043534
HG424136.1	216521
HG424137.1	1392156
HG424139.1	321409
HG424140.1	1392157
HG424141.1	1392158
HG424143.1	1392159
HG424144.1	1392160
HG424145.1	1392161
HG424146.1	669769
HG424147.1	669770
HG424148.2	669770
HG424149.1	43175
HG424151.1	669771
HG424156.1	1392164
HG424157.1	1043541
HG424158.1	1392165
HG424159.1	1392166
HG424160.1	1197393
HG424161.1	326834
HG424162.1	216529
HG424163.1	1392167
HG424165.1	1392168
HG424166.1	1392169
HG424167.1	326838
HG424168.1	326839
HG424169.1	216532
HG424173.1	1392172
HG424174.1	1392173
HG424175.1	395301
HG424176.1	1197395
HG424177.1	1392174
HG424179.1	216534
HG424181.1	1197396
HG424182.1	1392176
HG424183.1	1392177
HG424184.1	1392178
HG424185.1	70068
HG424186.1	1392179
HG424187.1	1392180
HG424188.1	1392181
HG424189.1	1392182
HG424190.1	1392183
HG424191.2	1392184
HG424192.1	1197400
HG424193.1	65043
HG424195.1	1197402
HG424196.1	1392807
HG424197.1	1392186
HG424198.1	882676
HG424199.1	216537
HG424200.1	1392187
HG424201.1	321411
HG424202.1	321412
HG424203.1	1392188
HG424204.1	1392189
HG424205.1	326844
HG424206.1	315448
HG424207.1	326845
HG424208.2	1392190
HG424211.1	1392192
HG424212.1	216541
HG424213.1	321413
HG424214.1	1197406
HG424216.1	669763
HG424218.1	1392195
HG424221.1	204401
HG424223.1	1392198
HG424225.1	1392199
HG424226.1	1043558
HG424227.1	216544
HG424228.1	326852
HG424230.1	1043559
HG424231.1	669774
HG424233.1	1392200
HG424234.1	1392201
HG424236.1	1392202
HG424237.1	65042
HG424238.1	1392203
HG424240.1	1392204
HG424241.1	1392205
HG424242.1	1392206
HG424243.1	1310063
HG424438.1	76967
HG424439.1	1392232
HG425085.1	206262
HG425086.1	299963
HG425087.1	299965
HG425090.1	299969
HG425094.1	299976
HG425095.1	299977
HG425097.1	54943
HG425099.1	206264
HG425101.1	299990
HG425106.1	299995
HG425112.1	300003
HG425113.1	300004
HG425118.1	300013
HG425360.1	1397845
HG425361.1	426939
HG425362.1	1129355
HG426456.1	1398761
HG426457.1	1398762
HG514414.1	1407506
HG514415.1	1407506
HG514416.1	1407506
HG514417.1	185449
HG514420.1	1407508
HG514421.1	113529
HG514426.1	91194
HG514428.1	113528
HG515051.1	328666
HG518070.1	419121
HG518072.1	34301
HG518076.1	1407602
HG518077.1	126639
HG518083.1	1407603
HG518106.1	212731
HG518109.1	35928
HG518110.1	1407599
HG518119.1	58649
HG518125.1	58649
HG518126.1	58649
HG518188.1	481072
HG518196.1	481084
HG518198.1	323707
HG532016.1	1414468
HG792542.1	296913
HG792543.1	1431305
HG792544.1	483359
HG792547.1	1431306
HG792548.1	374220
HG792549.1	374220
HG792550.1	140628
HG792551.1	1431308
HG792552.1	1431309
HG792553.1	1079092
HG792603.1	537175
HG794148.1	1433407
HG794150.1	1433548
HG794153.1	1433411
HG794166.1	1097237
HG794171.1	1433408
HG794173.1	1433413
HG794174.1	165647
HG794178.1	258998
HG794211.1	1433546
HG794227.1	1434933
HG794232.1	1433405
HG794233.1	1433405
HG797487.1	87471
HG797488.1	640600
HG797489.1	640616
HG797493.1	1440527
HG797494.1	1440528
HG797501.1	1440528
HG797505.1	1440512
HG797508.1	1440513
HG797510.1	106811
HG797514.1	1440517
HG797515.1	1440518
HG797516.1	1440519
HG797518.1	1440520
HG797521.1	87473
HG797523.1	100808
HG797525.1	1440523
HG797526.1	366481
HG797528.1	640592
HG797529.1	1440579
HG797534.1	388727
HG797535.1	1440560
HG797536.1	1440561
HG797538.1	1440561
HG797546.1	1440562
HG797562.1	1440563
HG797567.1	1440565
HG797573.1	1440565
HG797574.1	1440566
HG797575.1	1440567
HG797577.1	1440567
HG797583.1	1440567
HG797586.1	1440570
HG797587.1	1440572
HG797588.1	1440572
HG797590.1	1440572
HG797592.1	1440572
HG797598.1	1440573
HG797599.1	1440575
HG797608.1	1440576
HG797609.1	1440576
HG797610.1	1440576
HG797613.1	1440576
HG797614.1	1440576
HG797615.1	1440576
HG797616.1	1440576
HG797617.1	1440577
HG797620.1	1440578
HG797622.1	1440578
HG797623.1	1440578
HG797628.1	401075
HG797633.1	401075
HG797637.1	1440581
HG797714.1	746491
HG797720.1	1442630
HG797724.1	1442634
HG797725.1	1442635
HG797726.1	1442636
HG797727.1	1442637
HG797728.1	1442638
HG797729.1	112356
HG797730.1	1442639
HG797732.1	1244806
HG797734.1	1442641
HG797736.1	1442643
HG797737.1	112358
HG797738.1	1442644
HG797739.1	1442645
HG797741.1	1442646
HG797744.1	1442649
HG797746.1	1442651
HG797748.1	379243
HG797749.1	1442652
HG797753.1	1442656
HG797754.1	1442657
HG797755.1	541158
HG797756.1	1442658
HG797757.1	1442659
HG797758.1	1442660
HG797759.1	630302
HG797760.1	1442661
HG797762.1	1442662
HG797763.1	684072
HG797764.1	1442663
HG797766.1	1442664
HG797767.1	1442665
HG797768.1	1442666
HG797769.1	1442667
HG797770.1	1442668
HG797772.1	1442670
HG797773.1	1442671
HG797775.1	1442673
HG797777.1	1442675
HG797779.1	1442677
HG797783.1	1442681
HG797784.1	1442682
HG797785.1	1442683
HG797787.1	1442685
HG797788.1	1442686
HG797789.1	112364
HG797791.1	1442687
HG797793.1	1442689
HG797795.1	1442691
HG797796.1	1442692
HG797797.1	1442692
HG797799.1	1442694
HG797801.1	1442695
HG797802.1	1442696
HG797804.1	1442698
HG797805.1	1442699
HG797807.1	1442700
HG797808.1	1442701
HG797809.1	1442702
HG797811.1	112371
HG797815.1	1531785
HG797818.1	1209488
HG797819.1	1442710
HG798954.1	4265
HG798958.1	4265
HG810911.1	1453087
HG810914.1	1453088
HG915798.1	140783
HG915799.1	912382
HG915800.1	912388
HG915801.1	1457400
HG915804.1	418159
HG915805.1	140810
HG915806.1	493347
HG915807.1	912433
HG915808.1	15193
HG915809.1	912447
HG915810.1	312748
HG915811.1	312749
HG915814.1	912463
HG915815.1	140830
HG915820.1	312759
HG915826.1	418179
HG915828.1	1200291
HG915829.1	312765
HG915834.1	1457405
HG915839.1	1200293
HG915840.1	312779
HG917310.1	1460256
HG917315.1	1460257
HG917323.1	1460260
HG917941.1	407064
HG917942.1	1460907
HG917943.1	1460908
HG917944.1	362727
HG917945.1	407072
HG917946.1	407074
HG918223.1	1461205
HG934474.1	100790
HG934479.1	798611
HG934482.1	798611
HG934484.1	798611
HG934490.1	798611
HG934496.1	798611
HG934501.1	798611
HG934506.1	798611
HG934508.1	798611
HG934513.1	798611
HG934514.1	798611
HG934526.1	100792
HG934527.1	87464
HG934528.1	87464
HG934529.1	87464
HG934535.1	100795
HG934536.1	100795
HG934544.1	100795
HG934547.1	100795
HG934548.1	87469
HG934562.1	100801
HG934564.1	100801
HG934565.1	100801
HG934573.1	100801
HG934579.1	1468148
HG934581.1	1468148
HG934582.1	1468149
HG934587.1	1468149
HG934593.1	1468149
HG934601.1	1468150
HG934604.1	1468150
HG934607.1	1468150
HG934613.1	100803
HG934618.1	100803
HG934621.1	100803
HG934626.1	1468143
HG934634.1	1468143
HG934639.1	1468143
HG934640.1	1468143
HG934641.1	1468143
HG934645.1	1468151
HG934650.1	1468151
HG934653.1	1468151
HG934656.1	1468151
HG934658.1	1468151
HG934661.1	1468151
HG934666.1	1468151
HG934671.1	1468151
HG934674.1	1468152
HG934675.1	1468152
HG934680.1	1468152
HG934693.1	1468152
HG934701.1	1468152
HG934703.1	1468152
HG934706.1	1468152
HG934727.1	49770
HG934729.1	100804
HG934734.1	100804
HG937664.1	1469570
HG937665.1	1469569
HG937666.1	1469572
HG937667.1	1469571
HG964361.1	1353248
HG964362.1	1353249
HG964363.1	1353249
HG964364.1	1476170
HG964365.1	1476171
HG964366.1	1476172
HG964367.1	271243
HG964370.1	1476175
HG964371.1	1353252
HG964374.1	1476177
HG964375.1	1353251
HG964376.1	1353251
HG964377.1	1476178
HG964380.1	1476180
HG964382.1	1476181
HG964383.1	1476181
HG964384.1	1476181
HG964386.1	1476181
HG964387.1	1353252
HG964388.1	1476173
HG964389.1	1476182
HG964391.1	1476184
HG964393.1	1476186
HG967444.1	299957
HG967447.1	1392808
HG967456.1	1482570
HG967465.1	1482573
HG967475.1	1482576
HG967478.1	1482577
HG967486.1	299990
HG967499.1	299998
HG967500.1	357457
HG967505.1	1482583
HG967506.1	1482584
HG967507.1	1482585
HG967510.1	1482585
HG967514.1	1482587
HG967515.1	1482588
HG967525.1	1482591
HG970115.1	1485624
HG970117.1	226209
HG970118.1	1485623
HG970119.1	1485621
HG970120.1	1485639
HG970121.1	1485626
HG970122.1	1485631
HG970123.1	1485629
HG970124.1	494526
HG970125.1	1485627
HG970126.1	1485628
HG970127.1	1485625
HG970128.1	494525
HG970129.1	1485630
HG970131.1	1485633
HG970133.1	1485636
HG970134.1	1485637
HG970135.1	1485635
HG970136.1	327356
HG971305.1	1487079
HG971306.1	1487079
HG971307.1	1487080
HG971308.1	1487080
HG971310.1	1487081
HG971311.1	1487082
HG971314.1	1487085
HG971315.1	1226057
HG971316.1	1226060
HG971317.1	1487086
HG971320.1	1226063
HG971321.1	1226063
HG971322.1	1487087
HG971324.1	1487088
HG971325.1	354494
HG971326.1	354495
HG971327.1	1487089
HG971328.1	68546
HG971330.1	1487092
HG971331.1	1266009
HG971332.1	1266009
HG971333.1	1487093
HG971336.1	1487094
HG971337.1	354499
HG971338.1	1487095
HG971339.1	1487096
HG971340.1	1487097
HG971344.1	1487100
HG971346.1	1487103
HG971348.1	1487104
HG971349.1	1487105
HG971351.1	1487105
HG971352.1	1487105
HG971359.1	1487105
HG971360.1	1487106
HG971362.1	1487106
HG971363.1	354500
HG971374.1	354500
HG971375.1	1487107
HG971377.1	1487109
HG971378.1	1487110
HG971379.1	1487111
HG971380.1	1226091
HG971381.1	1336624
HG971385.1	1487112
HG971386.1	1487113
HG971387.1	1487113
HG971391.1	1487115
HG971392.1	1487115
HG971393.1	1487118
HG971397.1	1487121
HG971401.1	1487124
HG971403.1	354501
HG971404.1	354501
HG971406.1	354502
HG971408.1	354502
HG971409.1	354502
HG971410.1	1487125
HG971411.1	1487126
HG971416.1	1487127
HG971418.1	1487130
HG971420.1	1487132
HG971421.1	1487134
HG971423.1	1487136
HG971424.1	1487137
HG971425.1	1487131
HG971428.1	1487129
HG971431.1	1487139
HG971433.1	1487141
HG971434.1	1487141
HG971436.1	354503
HG971437.1	1487143
HG971438.1	1487143
HG971439.1	354504
HG971440.1	1312821
HG971441.1	1487144
HG971443.1	1487146
HG971444.1	1226106
HG971446.1	1226107
HG971447.1	354513
HG971448.1	1487147
HG971449.1	1487149
HG971450.1	1487150
HG971451.1	1487151
HG971452.1	1487102
HG971455.1	1487122
HG971456.1	1487123
HG972969.1	381761
HG972970.1	1844074
HG972971.1	248742
HG972973.1	248742
HG972974.1	248742
HG972979.1	1699017
HG972980.1	464287
HG972989.1	464287
HG972990.1	464287
HG972994.1	1487872
HG972998.1	614188
HG972999.1	1274662
HG973001.1	1274662
HG973004.1	1274662
HG973019.1	1487889
HG973024.1	1487894
HG973040.1	1487910
HG973045.1	1487915
HG973047.1	1487917
HM005836.1	880717
HM005837.1	880722
HM005839.1	880721
HM005841.1	240075
HM005843.1	46100
HM005845.1	525241
HM005849.1	880710
HM005852.1	880711
HM005856.1	190330
HM005860.1	880668
HM005861.1	417608
HM005862.1	671520
HM005864.1	545657
HM005867.1	912160
HM005868.1	912161
HM005869.1	880683
HM005871.1	912162
HM005872.1	89475
HM007653.1	198746
HM007654.1	198746
HM007655.1	139010
HM007664.1	795978
HM007666.1	866003
HM007667.1	866004
HM007669.1	866006
HM007670.1	866007
HM008384.1	934067
HM008388.1	934070
HM008392.1	168559
HM008394.1	171210
HM008397.1	171210
HM008406.1	66218
HM009321.1	759865
HM009324.1	91261
HM009325.1	41511
HM009327.1	759864
HM010404.1	50169
HM010405.1	50169
HM010406.1	1001529
HM010410.1	50169
HM010414.1	50169
HM010415.1	50169
HM010416.1	50169
HM010422.1	50169
HM010423.1	364702
HM010424.1	364702
HM010956.1	1001547
HM010960.1	112554
HM010961.1	1001548
HM010962.1	54865
HM010963.1	310738
HM010979.1	112571
HM014162.1	525239
HM014430.1	35883
HM014434.1	35885
HM014435.1	28523
HM018178.1	690494
HM018186.1	152138
HM018218.1	690504
HM018545.1	687582
HM018546.1	687590
HM018547.1	687591
HM018552.1	687637
HM018553.1	687640
HM018554.1	78839
HM021298.1	3105
HM021300.1	3105
HM021301.1	3105
HM021303.1	3105
HM021304.1	427913
HM021305.1	427913
HM021306.1	55410
HM021307.1	55410
HM021308.1	983990
HM021309.1	271402
HM021310.1	427950
HM021311.1	983991
HM021315.1	271398
HM021316.1	271398
HM021318.1	271406
HM021319.1	271406
HM021320.1	160063
HM021557.1	762807
HM021593.1	1017227
HM021594.1	1017227
HM021595.1	1017227
HM021601.1	1017227
HM031156.1	83791
HM031162.1	83791
HM031175.1	762985
HM032736.1	436207
HM036263.1	763941
HM036268.1	763946
HM036269.1	763946
HM036270.1	763945
HM036272.1	763941
HM036277.1	763944
HM036278.1	763943
HM036279.1	764272
HM036280.1	34161
HM036281.1	763942
HM036282.1	1096293
HM036288.1	763940
HM036291.1	763945
HM036293.1	34161
HM036294.1	764272
HM036295.1	764272
HM036298.1	34161
HM041015.1	859522
HM041030.1	859518
HM041032.1	687644
HM041807.1	859841
HM041810.1	859841
HM041812.1	859849
HM041815.1	162681
HM041818.1	859842
HM041821.1	508985
HM041824.1	859842
HM041828.1	859842
HM041830.1	859841
HM041831.1	162680
HM041832.1	859840
HM041839.1	859848
HM041841.1	859846
HM041842.1	859840
HM042451.1	165011
HM042452.1	887258
HM042454.1	477784
HM042456.1	887260
HM042458.1	409381
HM042460.1	887274
HM042461.1	477782
HM042462.1	60067
HM042465.1	887261
HM042466.1	477803
HM042467.1	477804
HM042468.1	477805
HM042469.1	477806
HM042470.1	477807
HM042471.1	477808
HM042472.1	477809
HM042473.1	887273
HM042474.1	887275
HM042475.1	477813
HM042476.1	409383
HM042477.1	477776
HM042478.1	564785
HM042479.1	477780
HM042480.1	477795
HM042481.1	887277
HM042482.1	564786
HM042483.1	887262
HM042484.1	477797
HM042485.1	564783
HM042487.1	564780
HM042488.1	477787
HM042489.1	477788
HM042491.1	564781
HM042492.1	887264
HM042495.1	887266
HM042496.1	477790
HM042497.1	477791
HM042498.1	887267
HM042500.1	887269
HM042501.1	477793
HM042502.1	564784
HM044222.1	860685
HM044224.1	860691
HM044225.1	860729
HM044227.1	860693
HM044228.1	860714
HM044229.1	511510
HM044231.1	860722
HM044232.1	860725
HM044233.1	860726
HM044234.1	860727
HM044235.1	202660
HM044236.1	860730
HM044238.1	171228
HM044240.1	860713
HM044245.1	860708
HM044246.1	860708
HM044247.1	860710
HM044248.1	860717
HM044249.1	860723
HM044250.1	860688
HM044254.1	190802
HM044256.1	860703
HM044257.1	2650045
HM044259.1	860718
HM044260.1	860719
HM044261.1	860711
HM044262.1	860705
HM044263.1	860706
HM044264.1	860697
HM044265.1	860697
HM044266.1	860697
HM044267.1	860709
HM044269.1	511512
HM044270.1	860687
HM044271.1	377451
HM044272.1	860692
HM044273.1	860715
HM044275.1	860694
HM044276.1	860695
HM044278.1	860702
HM044279.1	511515
HM044280.1	860720
HM044281.1	202666
HM044282.1	860728
HM044283.1	860696
HM044284.1	860707
HM044286.1	860716
HM044288.1	202652
HM044292.1	202653
HM044295.1	228870
HM044297.1	860721
HM044791.1	504196
HM044792.1	765396
HM044793.1	765397
HM044795.1	765399
HM044797.1	765401
HM044798.1	765402
HM044799.1	765402
HM044800.1	765403
HM044803.1	765406
HM044805.1	765407
HM044807.1	765410
HM044808.1	765409
HM045006.1	1096293
HM045007.1	212805
HM045008.1	269522
HM045009.1	269538
HM045010.1	56918
HM045011.1	269539
HM045425.1	85378
HM045426.1	859528
HM045428.1	859527
HM045433.1	85373
HM045436.1	525528
HM045438.1	859544
HM045439.1	859544
HM045440.1	859544
HM045441.1	859544
HM045446.1	79000
HM045447.1	859533
HM045449.1	859539
HM045451.1	489059
HM045452.1	859535
HM045455.1	859534
HM045456.1	859530
HM045457.1	859536
HM045458.1	859537
HM045459.1	101653
HM045461.1	859542
HM045467.1	859541
HM045471.1	279687
HM045472.1	859524
HM045473.1	83800
HM045474.1	859523
HM045476.1	82336
HM045517.1	859434
HM046170.1	78190
HM046179.1	571355
HM046654.1	420372
HM046655.1	184618
HM046657.1	466183
HM046659.1	862931
HM046661.1	862934
HM046662.1	862935
HM046676.1	94490
HM046681.1	420373
HM046689.1	155542
HM046692.1	466185
HM046694.1	184649
HM046695.1	184645
HM046699.1	862932
HM046700.1	420374
HM047559.1	754778
HM047560.1	754779
HM049776.1	320156
HM049777.1	320156
HM049778.1	796705
HM049785.1	796705
HM049789.1	766950
HM049790.1	766950
HM049791.1	766950
HM049792.1	796706
HM049793.1	796706
HM049794.1	766951
HM049796.1	766951
HM049799.1	301336
HM049804.1	301336
HM049809.1	281623
HM049810.1	482436
HM049890.1	51240
HM049894.1	51240
HM049895.1	51240
HM049904.1	51240
HM050325.1	1005744
HM050326.1	1005745
HM053875.1	948533
HM053877.1	860401
HM053879.1	860393
HM053880.1	860394
HM053884.1	948936
HM053886.1	860397
HM053887.1	860397
HM053888.1	860398
HM053891.1	860402
HM053892.1	860402
HM053893.1	860403
HM053895.1	860404
HM053896.1	860405
HM053897.1	948533
HM053903.1	948532
HM053907.1	860407
HM053912.1	860410
HM053919.1	860412
HM053923.1	860414
HM053926.1	860415
HM053930.1	1670790
HM053932.1	860417
HM053933.1	860417
HM053937.1	374223
HM053939.1	860419
HM053940.1	860419
HM053942.1	860420
HM053945.1	860421
HM053949.1	860423
HM053955.1	860426
HM053956.1	860426
HM053957.1	860427
HM054537.1	859504
HM054544.1	859504
HM054548.1	234001
HM054562.1	859505
HM054580.1	859507
HM054584.1	859508
HM054588.1	859508
HM054597.1	154291
HM054605.1	154289
HM054611.1	154289
HM054612.1	154289
HM054625.1	51096
HM054628.1	257356
HM054630.1	117952
HM054633.1	117953
HM054634.1	117953
HM054635.1	117953
HM054645.1	859510
HM054649.1	859510
HM054668.1	859511
HM054669.1	859511
HM054670.1	161868
HM054678.1	859512
HM054681.1	859512
HM054691.1	859512
HM054706.1	859513
HM054709.1	117955
HM054720.1	859515
HM054721.1	859516
HM054736.1	469460
HM054737.1	859517
HM057396.1	387125
HM057397.1	760991
HM057398.1	386144
HM057403.1	760995
HM057404.1	760996
HM057405.1	761002
HM057406.1	761003
HM057407.1	761005
HM057408.1	387126
HM057409.1	761007
HM057410.1	761008
HM057411.1	761187
HM057413.1	761013
HM061331.1	319929
HM061332.1	319929
HM061336.1	319929
HM061356.1	194713
HM061380.1	452972
HM061385.1	452972
HM061391.1	452972
HM061392.1	452972
HM061395.1	452972
HM061396.1	452972
HM061398.1	452972
HM061399.1	452972
HM061400.1	452972
HM061401.1	452972
HM061417.1	4443
HM061423.1	4443
HM061425.1	4443
HM061426.1	4443
HM061427.1	4443
HM061428.1	4443
HM061429.1	385388
HM061430.1	385388
HM061431.1	385388
HM061432.1	385388
HM061437.1	385388
HM061438.1	385388
HM061442.1	385388
HM061445.1	385388
HM061448.1	385388
HM061452.1	385388
HM061453.1	385388
HM061454.1	385388
HM061455.1	385388
HM061456.1	385388
HM061465.1	296050
HM061475.1	296050
HM061479.1	296050
HM061480.1	296050
HM061481.1	296050
HM061484.1	296050
HM061485.1	296050
HM061486.1	296050
HM061488.1	4442
HM061493.1	4442
HM061512.1	4442
HM061513.1	4442
HM061514.1	4442
HM061515.1	79577
HM061516.1	125047
HM061517.1	125047
HM061520.1	125053
HM061521.1	296902
HM061523.1	107827
HM061527.1	299955
HM061528.1	1007877
HM061529.1	1007890
HM061530.1	1007884
HM061531.1	1007885
HM061532.1	1007883
HM061534.1	1007887
HM061535.1	1007888
HM061536.1	296881
HM061537.1	1007878
HM061547.1	1007873
HM061548.1	1007872
HM061550.1	296872
HM066006.1	859867
HM066007.1	859867
HM071944.1	768511
HM071945.1	768512
HM071947.1	768514
HM071951.1	768517
HM071956.1	768522
HM071957.1	768523
HM099521.1	857169
HM099522.1	857170
HM099523.1	857171
HM099524.1	365531
HM099525.1	857172
HM099528.1	376207
HM099529.1	312580
HM099530.1	857177
HM099533.1	857180
HM099534.1	857181
HM099535.1	857164
HM099536.1	857183
HM099537.1	857184
HM099539.1	312924
HM100427.1	197088
HM100429.1	197088
HM100433.1	941578
HM100434.1	941578
HM100435.1	941578
HM100439.1	197088
HM100442.1	59677
HM100445.1	182302
HM100446.1	182306
HM100447.1	941568
HM100450.1	941569
HM100452.1	941570
HM100454.1	182310
HM100458.1	182309
HM100460.1	941575
HM100465.1	941580
HM100467.1	941581
HM100472.1	182325
HM100474.1	182325
HM100482.1	182323
HM100483.1	182323
HM100491.1	155546
HM100493.1	59679
HM100499.1	184084
HM100502.1	941581
HM100507.1	941582
HM100509.1	184084
HM100510.1	182325
HM104679.1	761016
HM105569.1	860205
HM106987.1	296037
HM106989.1	296043
HM106990.1	296038
HM115951.1	205465
HM115956.1	123485
HM115957.1	859951
HM115959.1	458696
HM115961.1	458696
HM115963.1	205465
HM116390.1	337943
HM116391.1	860308
HM116392.1	860311
HM116393.1	860312
HM116394.1	860310
HM116395.1	860307
HM116397.1	860309
HM116398.1	860314
HM116399.1	860313
HM116402.1	860315
HM116403.1	3583
HM116404.1	860316
HM116405.1	766930
HM116406.1	46147
HM116407.1	46147
HM116877.1	765956
HM116878.1	765955
HM116881.1	765957
HM116887.1	765958
HM116888.1	765959
HM116945.1	795977
HM116946.1	795979
HM116947.1	795978
HM116948.1	694559
HM116950.1	151053
HM116951.1	151060
HM116952.1	795981
HM116953.1	795980
HM116954.1	214231
HM116955.1	329098
HM116957.1	228156
HM116958.1	228162
HM116959.1	228152
HM116960.1	795985
HM116961.1	748698
HM116962.1	795986
HM116964.1	795988
HM116966.1	795987
HM116967.1	795990
HM116968.1	795991
HM116969.1	795992
HM116972.1	463659
HM116973.1	795994
HM116974.1	453084
HM116975.1	43713
HM116976.1	67932
HM116977.1	795995
HM116978.1	795996
HM116979.1	795997
HM116980.1	54953
HM116981.1	183265
HM116982.1	183244
HM116983.1	795998
HM116984.1	795999
HM116991.1	796003
HM116992.1	796002
HM116994.1	23131
HM116995.1	796004
HM116996.1	346986
HM116997.1	142533
HM120218.1	796010
HM120851.1	768349
HM120853.1	649173
HM120854.1	768350
HM120855.1	768352
HM120858.1	768351
HM120859.1	768351
HM120861.1	649173
HM126549.1	860428
HM126550.1	860428
HM126551.1	860428
HM131608.1	454461
HM131609.1	454461
HM131610.1	798174
HM131611.1	798175
HM131612.1	798176
HM131613.1	454463
HM131614.1	798177
HM131615.1	798179
HM131617.1	462255
HM131618.1	454469
HM131624.1	282334
HM131630.1	798184
HM131631.1	454499
HM131635.1	798186
HM131640.1	798187
HM131641.1	282320
HM131645.1	151237
HM131647.1	798189
HM131653.1	798190
HM131655.1	3139248
HM131657.1	798191
HM131658.1	151255
HM131661.1	282337
HM131663.1	151259
HM131666.1	798193
HM131669.1	798195
HM131673.1	224186
HM132100.1	319596
HM137431.1	696528
HM137432.1	797606
HM137433.1	797607
HM137434.1	696529
HM137435.1	797609
HM137436.1	797610
HM137437.1	797611
HM137439.1	655499
HM137441.1	797614
HM137442.1	169274
HM137443.1	249107
HM137445.1	249113
HM137446.1	797615
HM140799.1	112537
HM140800.1	112540
HM140801.1	886267
HM140802.1	886268
HM140803.1	240634
HM140804.1	886269
HM140808.1	527984
HM140809.1	527307
HM140813.1	59038
HM140990.1	865760
HM140991.1	164263
HM140997.1	798538
HM141002.1	798535
HM141004.1	798534
HM142167.1	760014
HM142300.1	540757
HM143039.1	798085
HM143043.1	798086
HM143044.1	798087
HM143045.1	946616
HM143046.1	798088
HM143048.1	946618
HM143049.1	798089
HM143051.1	946621
HM143052.1	946622
HM143053.1	798092
HM143054.1	798093
HM143055.1	946624
HM143056.1	946625
HM143057.1	946627
HM143059.1	798095
HM143060.1	946628
HM143062.1	798096
HM143064.1	946630
HM143066.1	946632
HM143068.1	946633
HM143069.1	798099
HM143071.1	946634
HM143077.1	946637
HM143079.1	946639
HM143088.1	946645
HM143090.1	946647
HM143092.1	798105
HM143093.1	798106
HM143098.1	946651
HM143102.1	798111
HM143115.1	946659
HM143116.1	946660
HM143117.1	798117
